2019-01-15 17:15:24.160308: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:15:24.160417: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 3.340: took 16.173 ms
[ 167] 3.360: took 16.167 ms
[ 168] 3.380: took 16.118 ms
[ 169] 3.400: took 16.167 ms
[ 170] 3.420: took 16.110 ms
[ 171] 3.440: took 16.524 ms
[ 172] 3.460: took 16.135 ms
[ 173] 3.480: took 16.214 ms
[ 174] 3.500: took 16.070 ms
[ 175] 3.520: took 16.188 ms
[ 176] 3.540: took 16.153 ms
[ 177] 3.560: took 16.235 ms
[ 178] 3.580: took 16.346 ms
[ 179] 3.600: took 16.246 ms
[ 180] 3.620: took 16.169 ms
[ 181] 3.640: took 16.330 ms
[ 182] 3.660: took 16.405 ms
[ 183] 3.680: took 16.236 ms
[ 184] 3.700: took 16.288 ms
[ 185] 3.720: took 16.231 ms
[ 186] 3.740: took 16.203 ms
[ 187] 3.760: took 16.255 ms
[ 188] 3.780: took 16.190 ms
[ 189] 3.800: took 16.347 ms
[ 190] 3.820: took 16.278 ms
[ 191] 3.840: took 16.396 ms
[ 192] 3.860: took 16.255 ms
[ 193] 3.880: took 16.280 ms
[ 194] 3.900: took 16.183 ms
[ 195] 3.920: took 16.270 ms
[ 196] 3.940: took 16.159 ms
[ 197] 3.960: took 16.474 ms
[ 198] 3.980: took 16.350 ms
[ 199] 4.000: took 16.449 ms
[ 200] 4.020: took 16.308 ms
[ 201] 4.040: took 16.305 ms
[ 202] 4.060: took 16.313 ms
[ 203] 4.080: took 16.229 ms
[ 204] 4.100: took 16.135 ms
[ 205] 4.120: took 16.407 ms
[ 206] 4.140: took 16.849 ms
[ 207] 4.160: took 16.244 ms
[ 208] 4.180: took 16.162 ms
[ 209] 4.200: took 16.261 ms
[ 210] 4.220: took 16.323 ms
[ 211] 4.240: took 16.272 ms
[ 212] 4.260: took 16.287 ms
[ 213] 4.280: took 16.503 ms
[ 214] 4.300: took 16.241 ms
[ 215] 4.320: took 16.283 ms
[ 216] 4.340: took 16.210 ms
[ 217] 4.360: took 16.305 ms
[ 218] 4.380: took 16.370 ms
[ 219] 4.400: took 16.253 ms
[ 220] 4.420: took 16.212 ms
[ 221] 4.440: took 16.271 ms
[ 222] 4.460: took 16.323 ms
[ 223] 4.480: took 16.316 ms
[ 224] 4.500: took 16.370 ms
[ 225] 4.520: took 16.260 ms
[ 226] 4.540: took 16.301 ms
[ 227] 4.560: took 16.282 ms
[ 228] 4.580: took 16.186 ms
[ 229] 4.600: took 16.182 ms
[ 230] 4.620: took 16.663 ms
[ 231] 4.640: took 16.447 ms
[ 232] 4.660: took 16.208 ms
[ 233] 4.680: took 16.464 ms
[ 234] 4.700: took 16.184 ms
[ 235] 4.720: took 16.210 ms
[ 236] 4.740: took 16.228 ms
[ 237] 4.760: took 16.836 ms
[ 238] 4.780: took 16.284 ms
[ 239] 4.800: took 17.587 ms
[ 240] 4.820: took 16.187 ms
[ 241] 4.840: took 16.766 ms
[ 242] 4.860: took 16.161 ms
[ 243] 4.880: took 16.423 ms
[ 244] 4.900: took 16.447 ms
[ 245] 4.920: took 16.232 ms
[ 246] 4.940: took 16.194 ms
[ 247] 4.960: took 16.228 ms
[ 248] 4.980: took 16.301 ms
[ 249] 5.000: took 16.192 ms
[ 250] 5.020: took 16.121 ms
[ 251] 5.040: took 16.179 ms
[ 252] 5.060: took 16.268 ms
[ 253] 5.080: took 16.077 ms
[ 254] 5.100: took 15.945 ms
[ 255] 5.120: took 16.083 ms
[ 256] 5.140: took 16.373 ms
[ 257] 5.160: took 17.031 ms
[ 258] 5.180: took 16.090 ms
[ 259] 5.200: took 15.968 ms
[ 260] 5.220: took 16.002 ms
[ 261] 5.240: took 16.178 ms
[ 262] 5.260: took 15.966 ms
[ 263] 5.280: took 16.000 ms
[ 264] 5.300: took 17.396 ms
[ 265] 5.320: took 16.537 ms
[ 266] 5.340: took 16.275 ms
[ 267] 5.360: took 16.085 ms
[ 268] 5.380: took 16.058 ms
[ 269] 5.400: took 16.030 ms
[ 270] 5.420: took 15.991 ms
[ 271] 5.440: took 16.081 ms
[ 272] 5.460: took 15.989 ms
[ 273] 5.480: took 16.034 ms
[ 274] 5.500: took 16.057 ms
[ 275] 5.520: took 16.239 ms
[ 276] 5.540: took 16.165 ms
[ 277] 5.560: took 16.189 ms
[ 278] 5.580: took 16.112 ms
[ 279] 5.600: took 16.187 ms
[ 280] 5.620: took 16.080 ms
[ 281] 5.640: took 16.241 ms
[ 282] 5.660: took 16.171 ms
[ 283] 5.680: took 16.424 ms
[ 284] 5.700: took 16.251 ms
[ 285] 5.720: took 16.207 ms
[ 286] 5.740: took 16.234 ms
[ 287] 5.760: took 16.218 ms
[ 288] 5.780: took 16.263 ms
[ 289] 5.800: took 16.232 ms
[ 290] 5.820: took 16.263 ms
[ 291] 5.840: took 16.421 ms
[ 292] 5.860: took 16.333 ms
[ 293] 5.880: took 16.354 ms
[ 294] 5.900: took 16.234 ms
[ 295] 5.920: took 16.434 ms
[ 296] 5.940: took 16.457 ms
[ 297] 5.960: took 16.301 ms
[ 298] 5.980: took 16.209 ms
[ 299] 6.000: took 16.239 ms
[ 300] 6.020: took 16.190 ms
[ 301] 6.040: took 16.266 ms
[ 302] 6.060: took 16.714 ms
[ 303] 6.080: took 16.240 ms
[ 304] 6.100: took 16.303 ms
[ 305] 6.120: took 16.254 ms
[ 306] 6.140: took 16.210 ms
[ 307] 6.160: took 16.232 ms
[ 308] 6.180: took 16.278 ms
[ 309] 6.200: took 16.414 ms
[ 310] 6.220: took 16.312 ms
[ 311] 6.240: took 16.294 ms
[ 312] 6.260: took 16.210 ms
[ 313] 6.280: took 16.409 ms
[ 314] 6.300: took 16.188 ms
[ 315] 6.320: took 16.433 ms
[ 316] 6.340: took 16.195 ms
[ 317] 6.360: took 16.229 ms
[ 318] 6.380: took 16.371 ms
[ 319] 6.400: took 16.272 ms
[ 320] 6.420: took 16.288 ms
[ 321] 6.440: took 17.794 ms
[ 322] 6.460: took 23.094 ms
[ 323] 6.483: took 16.139 ms
[ 324] 6.500: took 16.361 ms
[ 325] 6.520: took 16.269 ms
[ 326] 6.540: took 16.326 ms
[ 327] 6.560: took 16.208 ms
[ 328] 6.580: took 16.181 ms
[ 329] 6.600: took 16.184 ms
[ 330] 6.620: took 16.342 ms
[ 331] 6.640: took 16.224 ms
[ 332] 6.660: took 16.264 ms
[ 333] 6.680: took 16.183 ms
[ 334] 6.700: took 16.104 ms
[ 335] 6.720: took 16.449 ms
[ 336] 6.740: took 16.264 ms
[ 337] 6.760: took 16.310 ms
[ 338] 6.780: took 16.209 ms
[ 339] 6.800: took 16.208 ms
[ 340] 6.820: took 16.323 ms
[ 341] 6.840: took 16.255 ms
[ 342] 6.860: took 16.252 ms
[ 343] 6.880: took 16.273 ms
[ 344] 6.900: took 16.194 ms
[ 345] 6.920: took 16.401 ms
[ 346] 6.940: took 16.268 ms
[ 347] 6.960: took 16.244 ms
[ 348] 6.980: took 16.138 ms
[ 349] 7.000: took 16.204 ms
[ 350] 7.020: took 16.221 ms
[ 351] 7.040: took 16.315 ms
[ 352] 7.060: took 16.224 ms
[ 353] 7.080: took 16.345 ms
[ 354] 7.100: took 16.316 ms
[ 355] 7.120: took 16.179 ms
[ 356] 7.140: took 16.219 ms
[ 357] 7.160: took 16.234 ms
[ 358] 7.180: took 16.291 ms
[ 359] 7.200: took 16.447 ms
[ 360] 7.220: took 16.352 ms
[ 361] 7.240: took 16.261 ms
[ 362] 7.260: took 16.149 ms
[ 363] 7.280: took 16.260 ms
[ 364] 7.300: took 16.230 ms
[ 365] 7.320: took 16.336 ms
[ 366] 7.340: took 16.229 ms
[ 367] 7.360: took 16.269 ms
[ 368] 7.380: took 16.556 ms
[ 369] 7.400: took 16.347 ms
[ 370] 7.420: took 16.185 ms
[ 371] 7.440: took 16.242 ms
[ 372] 7.460: took 16.191 ms
[ 373] 7.480: took 16.249 ms
[ 374] 7.500: took 16.091 ms
[ 375] 7.520: took 16.321 ms
[ 376] 7.540: took 16.214 ms
[ 377] 7.560: took 16.225 ms
[ 378] 7.580: took 16.282 ms
[ 379] 7.600: took 16.337 ms
[ 380] 7.620: took 16.120 ms
[ 381] 7.640: took 16.277 ms
[ 382] 7.660: took 16.199 ms
[ 383] 7.680: took 16.331 ms
[ 384] 7.700: took 16.370 ms
[ 385] 7.720: took 16.245 ms
[ 386] 7.740: took 16.177 ms
[ 387] 7.760: took 16.360 ms
[ 388] 7.780: took 16.306 ms
[ 389] 7.800: took 16.225 ms
[ 390] 7.820: took 16.183 ms
[ 391] 7.840: took 16.182 ms
[ 392] 7.860: took 16.239 ms
[ 393] 7.880: took 16.413 ms
[ 394] 7.900: took 16.329 ms
[ 395] 7.920: took 16.243 ms
[ 396] 7.940: took 16.157 ms
[ 397] 7.960: took 16.261 ms
[ 398] 7.980: took 16.266 ms
[ 399] 8.000: took 16.185 ms
[ 400] 8.020: took 16.223 ms
[ 401] 8.040: took 16.407 ms
[ 402] 8.060: took 16.316 ms
[ 403] 8.080: took 16.292 ms
[ 404] 8.100: took 16.123 ms
[ 405] 8.120: took 16.199 ms
[ 406] 8.140: took 16.325 ms
[ 407] 8.160: took 16.266 ms
[ 408] 8.180: took 16.169 ms
[ 409] 8.200: took 16.139 ms
[ 410] 8.220: took 16.278 ms
[ 411] 8.240: took 16.317 ms
[ 412] 8.260: took 16.172 ms
[ 413] 8.280: took 16.295 ms
[ 414] 8.300: took 16.306 ms
[ 415] 8.320: took 16.249 ms
[ 416] 8.340: took 16.204 ms
[ 417] 8.360: took 16.238 ms
[ 418] 8.380: took 16.336 ms
[ 419] 8.400: took 16.256 ms
[ 420] 8.420: took 16.157 ms
[ 421] 8.440: took 16.473 ms
[ 422] 8.460: took 16.239 ms
[ 423] 8.480: took 16.413 ms
[ 424] 8.500: took 16.189 ms
[ 425] 8.520: took 16.207 ms
[ 426] 8.540: took 16.225 ms
[ 427] 8.560: took 16.272 ms
[ 428] 8.580: took 16.217 ms
[ 429] 8.600: took 16.236 ms
[ 430] 8.620: took 16.426 ms
[ 431] 8.640: took 16.339 ms
[ 432] 8.660: took 16.265 ms
[ 433] 8.680: took 16.480 ms
[ 434] 8.700: took 16.226 ms
[ 435] 8.720: took 16.279 ms
[ 436] 8.740: took 16.203 ms
[ 437] 8.760: took 16.306 ms
[ 438] 8.780: took 16.176 ms
[ 439] 8.800: took 16.430 ms
[ 440] 8.820: took 16.248 ms
[ 441] 8.840: took 16.305 ms
[ 442] 8.860: took 16.262 ms
[ 443] 8.880: took 16.250 ms
[ 444] 8.900: took 16.108 ms
[ 445] 8.920: took 16.224 ms
[ 446] 8.940: took 16.174 ms
[ 447] 8.960: took 16.203 ms
[ 448] 8.980: took 16.115 ms
[ 449] 9.000: took 16.366 ms
[ 450] 9.020: took 16.203 ms
[ 451] 9.040: took 16.400 ms
[ 452] 9.060: took 16.169 ms
[ 453] 9.080: took 16.205 ms
[ 454] 9.100: took 16.349 ms
[ 455] 9.120: took 16.289 ms
[ 456] 9.140: took 16.272 ms
[ 457] 9.160: took 16.371 ms
[ 458] 9.180: took 16.340 ms
[ 459] 9.200: took 16.214 ms
[ 460] 9.220: took 16.126 ms
[ 461] 9.240: took 16.198 ms
[ 462] 9.260: took 16.204 ms
[ 463] 9.280: took 16.222 ms
[ 464] 9.300: took 16.112 ms
[ 465] 9.320: took 16.294 ms
[ 466] 9.340: took 16.446 ms
[ 467] 9.360: took 16.377 ms
[ 468] 9.380: took 16.287 ms
[ 469] 9.400: took 16.185 ms
[ 470] 9.420: took 16.208 ms
[ 471] 9.440: took 16.215 ms
[ 472] 9.460: took 16.176 ms
[ 473] 9.480: took 16.272 ms
[ 474] 9.500: took 16.240 ms
[ 475] 9.520: took 16.293 ms
[ 476] 9.540: took 16.655 ms
[ 477] 9.560: took 16.247 ms
[ 478] 9.580: took 16.175 ms
[ 479] 9.600: took 16.256 ms
[ 480] 9.620: took 16.274 ms
[ 481] 9.640: took 16.287 ms
[ 482] 9.660: took 16.188 ms
[ 483] 9.680: took 16.228 ms
[ 484] 9.700: took 16.120 ms
[ 485] 9.720: took 16.431 ms
[ 486] 9.740: took 16.413 ms
[ 487] 9.760: took 16.307 ms
[ 488] 9.780: took 16.251 ms
[ 489] 9.800: took 16.254 ms
[ 490] 9.820: took 16.149 ms
[ 491] 9.840: took 16.226 ms
[ 492] 9.860: took 16.145 ms
[ 493] 9.880: took 16.202 ms
[ 494] 9.900: took 16.321 ms
[ 495] 9.920: took 16.189 ms
[ 496] 9.940: took 16.232 ms
[ 497] 9.960: took 16.223 ms
[ 498] 9.980: took 16.229 ms
[ 499] 10.000: took 16.327 ms
[ 500] 10.020: took 16.286 ms
[ 501] 10.040: took 16.302 ms
[ 502] 10.060: took 16.214 ms
[ 503] 10.080: took 16.252 ms
[ 504] 10.100: took 16.363 ms
[ 505] 10.120: took 16.249 ms
[ 506] 10.140: took 16.187 ms
[ 507] 10.160: took 16.253 ms
[ 508] 10.180: took 16.202 ms
[ 509] 10.200: took 16.179 ms
[ 510] 10.220: took 16.286 ms
[ 511] 10.240: took 16.188 ms
[ 512] 10.260: took 16.180 ms
[ 513] 10.280: took 16.246 ms
[ 514] 10.300: took 16.416 ms
[ 515] 10.320: took 16.389 ms
[ 516] 10.340: took 16.186 ms
[ 517] 10.360: took 16.189 ms
[ 518] 10.380: took 16.268 ms
[ 519] 10.400: took 16.257 ms
[ 520] 10.420: took 16.294 ms
[ 521] 10.440: took 16.380 ms
[ 522] 10.460: took 16.173 ms
[ 523] 10.480: took 16.241 ms
[ 524] 10.500: took 16.089 ms
[ 525] 10.520: took 16.313 ms
[ 526] 10.540: took 16.222 ms
[ 527] 10.560: took 16.227 ms
[ 528] 10.580: took 16.167 ms
[ 529] 10.600: took 16.682 ms
[ 530] 10.620: took 16.228 ms
[ 531] 10.640: took 16.429 ms
[ 532] 10.660: took 16.201 ms
[ 533] 10.680: took 16.318 ms
[ 534] 10.700: took 16.117 ms
[ 535] 10.720: took 16.489 ms
[ 536] 10.740: took 16.156 ms
[ 537] 10.760: took 16.212 ms
[ 538] 10.780: took 16.101 ms
[ 539] 10.800: took 16.175 ms
[ 540] 10.820: took 16.172 ms
[ 541] 10.840: took 16.258 ms
[ 542] 10.860: took 16.165 ms
[ 543] 10.880: took 16.339 ms
[ 544] 10.900: took 16.299 ms
[ 545] 10.920: took 16.389 ms
[ 546] 10.940: took 16.270 ms
[ 547] 10.960: took 16.225 ms
[ 548] 10.980: took 16.108 ms
[ 549] 11.000: took 16.135 ms
[ 550] 11.020: took 16.176 ms
[ 551] 11.040: took 16.248 ms
[ 552] 11.060: took 16.139 ms
[ 553] 11.080: took 16.712 ms
[ 554] 11.100: took 16.230 ms
[ 555] 11.120: took 16.196 ms
[ 556] 11.140: took 16.154 ms
[ 557] 11.160: took 16.265 ms
[ 558] 11.180: took 16.388 ms
[ 559] 11.200: took 16.264 ms
[ 560] 11.220: took 16.224 ms
[ 561] 11.240: took 16.246 ms
[ 562] 11.260: took 16.104 ms
[ 563] 11.280: took 16.376 ms
[ 564] 11.300: took 16.279 ms
[ 565] 11.320: took 16.421 ms
[ 566] 11.340: took 16.181 ms
[ 567] 11.360: took 16.233 ms
[ 568] 11.380: took 16.214 ms
[ 569] 11.400: took 16.211 ms
[ 570] 11.420: took 16.116 ms
[ 571] 11.440: took 16.209 ms
[ 572] 11.460: took 16.270 ms
[ 573] 11.480: took 16.235 ms
[ 574] 11.500: took 16.138 ms
[ 575] 11.520: took 16.262 ms
[ 576] 11.540: took 16.213 ms
[ 577] 11.560: took 16.470 ms
[ 578] 11.580: took 16.279 ms
[ 579] 11.600: took 16.265 ms
[ 580] 11.620: took 16.181 ms
[ 581] 11.640: took 16.260 ms
[ 582] 11.660: took 16.202 ms
[ 583] 11.680: took 16.500 ms
[ 584] 11.700: took 16.280 ms
[ 585] 11.720: took 16.342 ms
[ 586] 11.740: took 16.405 ms
[ 587] 11.760: took 16.231 ms
[ 588] 11.780: took 16.115 ms
[ 589] 11.800: took 16.432 ms
[ 590] 11.820: took 16.202 ms
[ 591] 11.840: took 16.295 ms
[ 592] 11.860: took 16.173 ms
[ 593] 11.880: took 16.607 ms
[ 594] 11.900: took 16.100 ms
[ 595] 11.920: took 16.239 ms
[ 596] 11.940: took 16.212 ms
[ 597] 11.960: took 16.328 ms
[ 598] 11.980: took 16.606 ms
[ 599] 12.000: took 16.198 ms
[ 600] 12.020: took 16.158 ms
[ 601] 12.040: took 16.263 ms
[ 602] 12.060: took 16.336 ms
[ 603] 12.080: took 16.538 ms
[ 604] 12.100: took 16.049 ms
[ 605] 12.120: took 16.392 ms
[ 606] 12.140: took 16.226 ms
[ 607] 12.160: took 16.265 ms
[ 608] 12.180: took 16.440 ms
[ 609] 12.200: took 16.696 ms
[ 610] 12.220: took 16.196 ms
[ 611] 12.240: took 16.277 ms
[ 612] 12.260: took 16.368 ms
[ 613] 12.280: took 16.291 ms
[ 614] 12.300: took 16.158 ms
[ 615] 12.320: took 16.232 ms
[ 616] 12.340: took 16.289 ms
[ 617] 12.360: took 16.276 ms
[ 618] 12.380: took 16.346 ms
[ 619] 12.400: took 16.439 ms
[ 620] 12.420: took 16.174 ms
[ 621] 12.440: took 16.479 ms
[ 622] 12.460: took 16.361 ms
[ 623] 12.480: took 16.211 ms
[ 624] 12.500: took 16.209 ms
[ 625] 12.520: took 16.228 ms
[ 626] 12.540: took 16.200 ms
[ 627] 12.560: took 16.396 ms
[ 628] 12.580: took 16.335 ms
[ 629] 12.600: took 16.161 ms
[ 630] 12.620: took 16.191 ms
[ 631] 12.640: took 16.507 ms
[ 632] 12.660: took 16.271 ms
[ 633] 12.680: took 16.465 ms
[ 634] 12.700: took 16.316 ms
[ 635] 12.720: took 16.430 ms
[ 636] 12.740: took 16.236 ms
[ 637] 12.760: took 16.400 ms
[ 638] 12.780: took 16.232 ms
[ 639] 12.800: took 16.203 ms
[ 640] 12.820: took 16.217 ms
[ 641] 12.840: took 16.226 ms
[ 642] 12.860: took 16.343 ms
[ 643] 12.880: took 16.502 ms
[ 644] 12.900: took 16.164 ms
[ 645] 12.920: took 16.306 ms
[ 646] 12.940: took 16.173 ms
[ 647] 12.960: took 16.256 ms
[ 648] 12.980: took 16.208 ms
[ 649] 13.000: took 16.181 ms
[ 650] 13.020: took 16.222 ms
[ 651] 13.040: took 16.460 ms
[ 652] 13.060: took 16.219 ms
[ 653] 13.080: took 16.283 ms
[ 654] 13.100: took 16.085 ms
[ 655] 13.120: took 16.334 ms
[ 656] 13.140: took 16.293 ms
[ 657] 13.160: took 16.258 ms
[ 658] 13.180: took 16.214 ms
[ 659] 13.200: took 16.201 ms
[ 660] 13.220: took 16.207 ms
[ 661] 13.240: took 16.342 ms
[ 662] 13.260: took 16.365 ms
[ 663] 13.280: took 16.266 ms
[ 664] 13.300: took 16.102 ms
[ 665] 13.320: took 16.272 ms
[ 666] 13.340: took 16.242 ms
[ 667] 13.360: took 16.237 ms
[ 668] 13.380: took 16.205 ms
[ 669] 13.400: took 16.242 ms
[ 670] 13.420: took 16.291 ms
[ 671] 13.440: took 16.491 ms
[ 672] 13.460: took 16.269 ms
[ 673] 13.480: took 16.235 ms
[ 674] 13.500: took 16.217 ms
[ 675] 13.520: took 16.711 ms
[ 676] 13.540: took 16.165 ms
[ 677] 13.560: took 16.261 ms
[ 678] 13.580: took 16.218 ms
[ 679] 13.600: took 16.269 ms
[ 680] 13.620: took 16.161 ms
[ 681] 13.640: took 16.523 ms
[ 682] 13.660: took 16.176 ms
[ 683] 13.680: took 16.262 ms
[ 684] 13.700: took 16.303 ms
[ 685] 13.720: took 16.404 ms
[ 686] 13.740: took 16.202 ms
[ 687] 13.760: took 16.236 ms
[ 688] 13.780: took 16.313 ms
[ 689] 13.800: took 16.195 ms
[ 690] 13.820: took 16.169 ms
[ 691] 13.840: took 16.317 ms
[ 692] 13.860: took 16.308 ms
[ 693] 13.880: took 16.457 ms
[ 694] 13.900: took 16.132 ms
[ 695] 13.920: took 16.211 ms
[ 696] 13.940: took 16.182 ms
[ 697] 13.960: took 16.417 ms
[ 698] 13.980: took 16.155 ms
[ 699] 14.000: took 16.126 ms
[ 700] 14.020: took 16.174 ms
[ 701] 14.040: took 16.467 ms
[ 702] 14.060: took 16.180 ms
[ 703] 14.080: took 16.230 ms
[ 704] 14.100: took 16.096 ms
[ 705] 14.120: took 16.272 ms
[ 706] 14.140: took 16.214 ms
[ 707] 14.160: took 16.783 ms
[ 708] 14.180: took 16.529 ms
[ 709] 14.200: took 16.217 ms
[ 710] 14.220: took 16.327 ms
[ 711] 14.240: took 16.421 ms
[ 712] 14.260: took 16.202 ms
[ 713] 14.280: took 16.243 ms
[ 714] 14.300: took 16.194 ms
[ 715] 14.320: took 16.417 ms
[ 716] 14.340: took 16.323 ms
